id,url,skills,input_url,warning,warning_code,error
mschaudhary,https://www.linkedin.com/in/mschaudhary,"[""AWS Certified Machine Learning - Specialty (MLS-C01) Cert Prep: 2 Exploratory Data Analysis"",""Supervised Learning Essential Training"",""Building Recommender Systems with Machine Learning and AI""]",https://www.linkedin.com/in/mschaudhary,,,
katie-reel-09028a142,https://www.linkedin.com/in/katie-reel-09028a142,"[""International Logistics"",""pandas Analytics for Excel Users"",""Supply Chain Foundations""]",https://www.linkedin.com/in/katie-reel-09028a142,,,
syed-zain-mustafa-hashmi-data-scientist,https://www.linkedin.com/in/syed-zain-mustafa-hashmi-data-scientist,"[""Business Analytics: Sales Data"",""Python: Programming Efficiently"",""Business Analytics: Marketing Data""]",https://www.linkedin.com/in/syed-zain-mustafa-hashmi-data-scientist,,,
eric-bickers-0b0558180,https://www.linkedin.com/in/eric-bickers-0b0558180,"[""Google Cloud for Azure Administrators"",""SQL Server 2022 Administration"",""Learning Azure SQL Querying""]",https://www.linkedin.com/in/eric-bickers-0b0558180,,,
alexanderchuang,https://www.linkedin.com/in/alexanderchuang,"[""Hands-On Data Science: 3 Sales Analysis in Python"",""Python in Excel"",""ETL in Python and SQL""]",https://www.linkedin.com/in/alexanderchuang,,,
kiran-vanama-74832611,https://www.linkedin.com/in/kiran-vanama-74832611,[],https://www.linkedin.com/in/kiran-vanama-74832611,,,
parth-khopkar-879553105,https://www.linkedin.com/in/parthkhopkar,"[""Artificial Intelligence for Students"",""Supervised Learning Essential Training"",""Machine Learning and AI Foundations: Recommendations""]",https://www.linkedin.com/in/parth-khopkar-879553105,,,
elys-omari,https://www.linkedin.com/in/elys-omari,"[""Alteryx for Financial Services"",""Text Analytics and Predictions with R Essential Training"",""Text Analytics and Predictions with Python Essential Training""]",https://www.linkedin.com/in/elys-omari,,,
jennifer-dunaway-932a8612b,https://www.linkedin.com/in/jennifer-dunaway-932a8612b,[],https://www.linkedin.com/in/jennifer-dunaway-932a8612b,,,
amol-kakade-512b3057,https://www.linkedin.com/in/amol-kakade-512b3057,"[""Apache PySpark by Example"",""Hadoop for Data Science Tips, Tricks, & Techniques"",""Hands-On Data Science: 1 Analyzing Employee Data with SQL""]",https://www.linkedin.com/in/amol-kakade-512b3057,,,
jninosears,https://www.linkedin.com/in/jninosears,"[""Careers in the Game Industry"",""Data Science Foundations: Data Assessment for Predictive Modeling"",""Machine Learning and AI Foundations: Decision Trees with KNIME""]",https://www.linkedin.com/in/jninosears,,,
adam-ruthford-28a60330,https://www.linkedin.com/in/adamrruthford,"[""CompTIA Data+ (DA0-001) Cert Prep: Domain 1.0 Data Concepts and Environments"",""Power BI: Working Together with ChatGPT"",""Power BI Data Methods (2019)""]",https://www.linkedin.com/in/adam-ruthford-28a60330,,,
stephakelly,https://www.linkedin.com/in/stephakelly,"[""Taxes for Small Business"",""The Data Science of Nonprofit Service Organizations, with Barton Poulson"",""Data Curation Foundations""]",https://www.linkedin.com/in/stephakelly,,,
dhruva-vishwanath-585207202,https://www.linkedin.com/in/dhruva-vishwanath-585207202,"[""Databricks Certified Data Engineer Associate Cert Prep: 2 ELT with Spark SQL and Python"",""Essentials of MLOps with Azure: 4 Spark MLflow Models and Model Registry"",""Hands-On Data Science: 1 Analyzing Employee Data with SQL""]",https://www.linkedin.com/in/dhruva-vishwanath-585207202,,,
ankit-vashist-062395184,https://www.linkedin.com/in/akv1,"[""Data Science Foundations: Data Assessment for Predictive Modeling"",""AI and Data Science for SQL Developers: From Beginner to Advanced"",""Machine Learning with Logistic Regression in Excel, R, and Power BI""]",https://www.linkedin.com/in/ankit-vashist-062395184,,,
yanxin-jia-9a9649234,https://www.linkedin.com/in/yanxinjia,"[""gRPC in Python"",""Beginner's Guide to Go Protocol Buffer"",""Hands-On Data Science: 4 Services Analysis in Spark""]",https://www.linkedin.com/in/yanxin-jia-9a9649234,,,
lominat-fanosie-423116251,https://www.linkedin.com/in/lominat-fanosie-423116251,[],https://www.linkedin.com/in/lominat-fanosie-423116251,,,
kiara-mayhand,https://www.linkedin.com/in/kiara-mayhand,"[""IoT Foundations: Operating System Applications"",""Office 365 for Educators"",""Microsoft Data: SharePoint, Power Platform, Access, Excel""]",https://www.linkedin.com/in/kiara-mayhand,,,
elise-keys-744aa8199,https://www.linkedin.com/in/elise-keys-744aa8199,"[""Innovative Customer Service Techniques"",""AWS Certified Solutions Architect - Associate (SAA-C03) Cert Prep: 5 Identity and Access Management"",""An Introduction to How Generative AI Will Transform Healthcare""]",https://www.linkedin.com/in/elise-keys-744aa8199,,,
teage-silbert,https://www.linkedin.com/in/teage-silbert,"[""Python for Data Engineering: from Beginner to Advanced"",""Machine Learning with Scikit-Learn"",""Python for Data Visualization""]",https://www.linkedin.com/in/teage-silbert,,,
aparna-menon-876bb222,https://www.linkedin.com/in/aparna-menon-876bb222,"[""Sustainability Foundations: Core Concepts"",""The Employee's Guide to Sustainability"",""SketchUp: Shadow Studies""]",https://www.linkedin.com/in/aparna-menon-876bb222,,,
greeshma-arkere-shivaramu-380028144,https://www.linkedin.com/in/greeshmaarkeres,"[""Supervised Learning Essential Training"",""Text Analytics and Predictions with R Essential Training"",""R Essential Training Part 2: Modeling Data""]",https://www.linkedin.com/in/greeshma-arkere-shivaramu-380028144,,,
amy-pleickhardt-012637b,https://www.linkedin.com/in/amy-pleickhardt-012637b,"[""The Habits of Successful Marketers"",""Google Cloud Digital Leader Cert Prep: 2 Exploring Data Transformation with Google Cloud"",""WordPress: Migration""]",https://www.linkedin.com/in/amy-pleickhardt-012637b,,,
j-tipan-verella-02b8b515,https://www.linkedin.com/in/j-tipan-verella-02b8b515,"[""Statistical Analysis with Wolfram Language"",""Programming Foundations: Numerical Mathematics and Calculations"",""AI and Data Science for SQL Developers: From Beginner to Advanced""]",https://www.linkedin.com/in/j-tipan-verella-02b8b515,,,
keshav-sharma-b5aa2869,https://www.linkedin.com/in/keshav-sharma-0611,[],https://www.linkedin.com/in/keshav-sharma-b5aa2869,,,
ankur-bhagwat,https://www.linkedin.com/in/ankur-bhagwat,"[""Machine Learning and AI Foundations: Recommendations"",""Supervised Learning Essential Training"",""Data Science Foundations: Data Mining in R""]",https://www.linkedin.com/in/ankur-bhagwat,,,
dakota-solow-6401571b4,https://www.linkedin.com/in/dakota-solow-6401571b4,"[""pandas Analytics for Excel Users"",""Tableau 10 for Data Scientists"",""Hands-On Data Science using SQL, Tableau, Python, and Spark""]",https://www.linkedin.com/in/dakota-solow-6401571b4,,,
robert-mitilieri-55b5076,https://www.linkedin.com/in/robert-mitilieri-55b5076,"[""Microsoft Teams Integration with Project for the web and Power BI"",""Manage Virtual Machines in Azure"",""Oracle DB Cloud Database Migration and Integration Workshop""]",https://www.linkedin.com/in/robert-mitilieri-55b5076,,,
kishalve-pethia-a1330746,https://www.linkedin.com/in/kishalve-pethia-a1330746,"[""Apache Flink: Real-Time Data Engineering"",""Giving Computers Vision"",""TensorFlow 2.0: Working with Images""]",https://www.linkedin.com/in/kishalve-pethia-a1330746,,,
sanketpatel,https://www.linkedin.com/in/sanketpatel,"[""Interviewing Techniques"",""Hiring and Supporting Neurodiversity in the Workplace"",""Onboarding New Hires as a Manager (2019)""]",https://www.linkedin.com/in/sanketpatel,,,
vishnu-chand-gowli-49569b126,https://www.linkedin.com/in/vishnu-chand-gowli-49569b126,[],https://www.linkedin.com/in/vishnu-chand-gowli-49569b126,,,
haoyuan-sun-8117a1220,https://www.linkedin.com/in/haoyuan-sun-8117a1220,"[""Cert Prep: Certified Analytics Professional (CAP)"",""Data Analytics for Students"",""Data Visualization in R with ggplot2""]",https://www.linkedin.com/in/haoyuan-sun-8117a1220,,,
julia-krystofiak-3a576a222,https://www.linkedin.com/in/julia-krystofiak-3a576a222,"[""Defining Your Data Career Path"",""Data Analytics with Google Cloud BigQuery and Looker Studio"",""Tableau 10 for Data Scientists""]",https://www.linkedin.com/in/julia-krystofiak-3a576a222,,,
yao-xiao-18b57214a,https://www.linkedin.com/in/yao-xiao-lisa,"[""R for Excel Users"",""Hands-On Data Science using SQL, Tableau, Python, and Spark"",""Hands-On Data Science: 4 Services Analysis in Spark""]",https://www.linkedin.com/in/yao-xiao-18b57214a,,,
alexhladik93,https://www.linkedin.com/in/alexhladik93,"[""LPIC-2 Linux Engineer (201-450) Cert Prep: 3 System Startup"",""Unix Essential Training"",""Linux: System Maintenance""]",https://www.linkedin.com/in/alexhladik93,,,
rupamdas1,https://www.linkedin.com/in/rupamdas1,"[""AI Projects with Python, TensorFlow, and NLTK"",""Transition from Data Science to Data Engineering"",""Cloud Security and Audit Fundamentals: AWS, Microsoft Azure, and Google Cloud""]",https://www.linkedin.com/in/rupamdas1,,,
michelle-tweedy-7532834a,https://www.linkedin.com/in/michelle-tweedy-7532834a,"[""Microsoft Planner Essential Training"",""Power BI: Working Together with Microsoft 365 Apps"",""Digital Accessibility for the Modern Workplace (with Audio Descriptions)""]",https://www.linkedin.com/in/michelle-tweedy-7532834a,,,
revathi-chakravarthy-26a0164,https://www.linkedin.com/in/revathi-chakravarthy-26a0164,"[""Serving Customers in a Continuously Changing World"",""Introduction to ISO Global BIM Standards"",""Best Languages for Data Science""]",https://www.linkedin.com/in/revathi-chakravarthy-26a0164,,,
krishna-gunampalli,https://www.linkedin.com/in/krishna-gunampalli,"[""Transition from Data Science to Data Engineering"",""AWS for DevOps: High Availability and Elasticity"",""Amazon Web Services: Data Services""]",https://www.linkedin.com/in/krishna-gunampalli,,,
abhilash-reddy-marri-915b0a1a9,https://www.linkedin.com/in/abhilash-reddy-marri-915b0a1a9,"[""Faster pandas"",""Python for Data Engineering: from Beginner to Advanced"",""NumPy Essential Training: 1 Foundations of NumPy""]",https://www.linkedin.com/in/abhilash-reddy-marri-915b0a1a9,,,
hlhsu,https://www.linkedin.com/in/hlhsu,"[""AI Workshop: Build a Neural Network with PyTorch Lightning"",""NumPy Essential Training: 2 MatPlotlib and Linear Algebra Capabilities"",""Introduction to AWS DeepLens""]",https://www.linkedin.com/in/hlhsu,,,
abhijeet-antin-995b05131,https://www.linkedin.com/in/abhijeet-antin,[],https://www.linkedin.com/in/abhijeet-antin-995b05131,,,
john-d-calandra-systems-engineer,https://www.linkedin.com/in/john-d-calandra-systems-engineer,"[""vSphere 7: Foundations 8: Basic vSphere 7 Troubleshooting"",""Introduction to VMware"",""Android Development Essential Training: Your First App with Kotlin""]",https://www.linkedin.com/in/john-d-calandra-systems-engineer,,,
nikhil-vivek-anand,https://www.linkedin.com/in/nikhil-vivek-anand,"[""Data Science for Java Developers"",""Data Science Foundations: Data Assessment for Predictive Modeling"",""Hands-On Data Science using SQL, Tableau, Python, and Spark""]",https://www.linkedin.com/in/nikhil-vivek-anand?_l=en_us,,,
principaldbaangela,https://www.linkedin.com/in/principaldbaangela,[],https://www.linkedin.com/in/principaldbaangela,,,
rene-fontcha-0787544,https://www.linkedin.com/in/rene-fontcha-0787544,"[""Oracle Cloud Data Management Foundations Workshop"",""Oracle Cloud Infrastructure Architect Professional"",""Oracle Database 12c: Advanced SQL""]",https://www.linkedin.com/in/rene-fontcha-0787544,,,
sabin-dawadi111,https://www.linkedin.com/in/sabin-dawadi111,"[""More Python Tips, Tricks, and Techniques for Data Science"",""NumPy Essential Training: 1 Foundations of NumPy"",""Deep Learning: Getting Started""]",https://www.linkedin.com/in/sabin-dawadi111,,,
martha-eberhart-0521907,https://www.linkedin.com/in/martha-eberhart-0521907,[],https://www.linkedin.com/in/martha-eberhart-0521907,,,
abhinav-garg-7841ab33,https://www.linkedin.com/in/abhinav-garg-30,[],https://www.linkedin.com/in/abhinav-garg-7841ab33,,,
suresh-natesan-52710149,https://www.linkedin.com/in/suresh-natesan-52710149,"[""Hands-On Data Science using SQL, Tableau, Python, and Spark"",""Data Modeling in MongoDB"",""Business Intelligence for Consultants""]",https://www.linkedin.com/in/suresh-natesan-52710149,,,
wenyue-liu-28310193,https://www.linkedin.com/in/bismarckliu,"[""AI and Data Science for SQL Developers: From Beginner to Advanced"",""Faster pandas"",""Learning Hadoop""]",https://www.linkedin.com/in/wenyue-liu-28310193,,,
smaymay,https://www.linkedin.com/in/smaymay,"[""GitHub Dependabot: Dependency Updates"",""Hands-On Data Science using SQL, Tableau, Python, and Spark"",""Hands-On Data Science: 4 Services Analysis in Spark""]",https://www.linkedin.com/in/smaymay,,,
alyssa-rocha-7272341a2,https://www.linkedin.com/in/alyssa-rocha-7272341a2,"[""LinkedIn Learning Highlights: Data Science and Analytics"",""Hands-On Data Science using SQL, Tableau, Python, and Spark"",""Microsoft Data: SharePoint, Power Platform, Access, Excel""]",https://www.linkedin.com/in/alyssa-rocha-7272341a2,,,
jonathan-begazo-leon-19494937,https://www.linkedin.com/in/jonathan-begazo-leon-19494937,"[""Oracle Cloud Infrastructure Foundations"",""Oracle DB Cloud Database Migration and Integration Workshop"",""Oracle Database 12c: Security""]",https://www.linkedin.com/in/jonathan-begazo-leon-19494937,,,
rubina-b-36461521a,https://www.linkedin.com/in/rubina-b-36461521a,"[""Transition from Data Science to Data Engineering"",""Microsoft Azure Synapse for Developers: Scaling Configuration"",""Introduction to Analytics Engineering""]",https://www.linkedin.com/in/rubina-b-36461521a,,,
michelle-liu-05,https://www.linkedin.com/in/michelle-liu-05,"[""Hands-On Data Science using SQL, Tableau, Python, and Spark"",""Machine Learning Foundations: Probability"",""Programming Foundations: Numerical Mathematics and Calculations""]",https://www.linkedin.com/in/michelle-liu-05,,,
jayanth-reddy-regatti-b9019550,https://www.linkedin.com/in/jayanth-reddy-regatti-b9019550,[],https://www.linkedin.com/in/jayanth-reddy-regatti-b9019550,,,
sandy-schiefelbein-a1250013,https://www.linkedin.com/in/sandy-schiefelbein-a1250013,"[""Predictive Analytics Essential Training: Data Mining"",""ETL in Python and SQL"",""Data Strategy""]",https://www.linkedin.com/in/sandy-schiefelbein-a1250013,,,
vicki-altroggen-9b0b1b19,https://www.linkedin.com/in/vicki-altroggen-9b0b1b19,"[""Learning Google Cloud Run"",""Serving Customers in a Continuously Changing World"",""The Habits of Successful Marketers""]",https://www.linkedin.com/in/vicki-altroggen-9b0b1b19,,,
rachel-bryant-28b691188,https://www.linkedin.com/in/rachel-bryant-28b691188,"[""Hands-On Data Science using SQL, Tableau, Python, and Spark"",""Transition from Data Science to Data Engineering"",""ETL in Python and SQL""]",https://www.linkedin.com/in/rachel-bryant-28b691188,,,
chandu-kasthuriarachchi-725745197,https://www.linkedin.com/in/chandu-kasthuriarachchi-725745197,"[""Power BI Mistakes to Avoid"",""Power BI Top Skills"",""Azure Data Fundamentals (DP-900) Cert Prep: 4 Analytics Workloads on Azure""]",https://www.linkedin.com/in/chandu-kasthuriarachchi-725745197,,,
lia-c-508843b5,https://www.linkedin.com/in/liachinpurcell,[],https://www.linkedin.com/in/lia-c-508843b5,,,
rahul-padwani-77460016b,https://www.linkedin.com/in/rahulpadwani,"[""Create a Quick, Clean, and Cheap Website with Bootstrap Templates"",""Time Series Modeling in Excel, R, and Power BI"",""AI and Data Science for SQL Developers: From Beginner to Advanced""]",https://www.linkedin.com/in/rahul-padwani-77460016b,,,
darlene-erickson-39613724,https://www.linkedin.com/in/darlene-erickson-39613724,"[""Excel: Charts and Graphs In Depth"",""Excel Tips Weekly"",""Excel: Tips and Tricks""]",https://www.linkedin.com/in/darlene-erickson-39613724,,,
